country;Code_postal;Nom_de_la_commune;country
FR;51290;CHATILLON SUR BROUE;FR
FR;51700;CHATILLON SUR MARNE;FR
FR;51310;CHATILLON SUR MORIN;FR
FR;51800;CHATRICES;FR
FR;51800;CHAUDEFONTAINE;FR
FR;51170;CHAUMUZY;FR
FR;51240;LA CHAUSSEE SUR MARNE;FR
FR;51530;CHAVOT COURCOURT;FR
FR;51800;LE CHEMIN;FR
FR;51250;CHEMINON;FR
FR;51140;CHENAY;FR
FR;51510;CHENIERS;FR
FR;51600;LA CHEPPE;FR
FR;51240;CHEPPES LA PRAIRIE;FR
FR;51240;CHEPY;FR
FR;51150;CHERVILLE;FR
FR;51120;CHICHEY;FR
FR;51500;CHIGNY LES ROSES;FR
FR;51530;CHOUILLY;FR
FR;51130;CLAMANGES;FR
FR;51260;CLESLES;FR
FR;51300;CLOYES SUR MARNE;FR
FR;51270;COIZARD JOCHES;FR
FR;51130;VAL DES MARAIS;FR
FR;51510;COMPERTRIX;FR
FR;51150;CONDE SUR MARNE;FR
FR;51260;CONFLANS SUR SEINE;FR
FR;51270;CONGY;FR
FR;51230;CONNANTRAY VAUREFROY;FR
FR;51230;CONNANTRE;FR
FR;51330;CONTAULT;FR
FR;51320;COOLE;FR
FR;51510;COOLUS;FR
FR;51320;CORBEIL;FR
FR;51210;CORFELIX;FR
FR;51220;CORMICY;FR
FR;51350;CORMONTREUIL;FR
FR;51480;CORMOYEUX;FR
FR;51270;CORRIBERT;FR
FR;51210;CORROBERT;FR
FR;51230;CORROY;FR
FR;51390;COULOMMES LA MONTAGNE;FR
FR;51240;COUPETZ;FR
FR;51240;COUPEVILLE;FR
FR;51140;COURCELLES SAPICOURT;FR
FR;51260;COURCEMAIN;FR
FR;51220;COURCY;FR
FR;51300;COURDEMANGES;FR
FR;51310;COURGIVAUX;FR
FR;51270;COURJEONNET;FR
FR;51170;COURLANDON;FR
FR;51390;COURMAS;FR
FR;51480;COURTAGNON;FR
FR;51800;COURTEMONT;FR
FR;51700;COURTHIEZY;FR
FR;51460;COURTISOLS;FR
FR;51170;COURVILLE;FR
FR;51300;COUVROT;FR
FR;51530;CRAMANT;FR
FR;51600;LA CROIX EN CHAMPAGNE;FR
FR;51170;CRUGNY;FR
FR;51480;CUCHERY;FR
FR;51530;CUIS;FR
FR;51700;CUISLES;FR
FR;51480;CUMIERES;FR
FR;51400;CUPERLY;FR
FR;51480;DAMERY;FR
FR;51400;DAMPIERRE AU TEMPLE;FR
FR;51330;DAMPIERRE LE CHATEAU;FR
FR;51240;DAMPIERRE SUR MOIVRE;FR
FR;51530;DIZY;FR
FR;51800;DOMMARTIN DAMPIERRE;FR
FR;51320;DOMMARTIN LETTREE;FR
FR;51800;DOMMARTIN SOUS HANS;FR
FR;51330;DOMMARTIN VARIMONT;FR
FR;51300;DOMPREMY;FR
FR;51490;DONTRIEN;FR
FR;51700;DORMANS;FR
FR;51340;VAL DE VIERE;FR
FR;51290;DROSNAY;FR
FR;51300;DROUILLY;FR
FR;51800;ECLAIRES;FR
FR;51290;ECOLLEMONT;FR
FR;51300;ECRIENNES;FR
FR;51500;ECUEIL;FR
FR;51230;ECURY LE REPOS;FR
FR;51240;ECURY SUR COOLE;FR
FR;51800;ELISE DAUCOURT;FR
FR;51330;EPENSE;FR
FR;51200;EPERNAY;FR
FR;51460;L EPINE;FR
FR;51490;EPOYE;FR
FR;51310;ESCARDES;FR
FR;51260;ESCLAVOLLES LUREY;FR
FR;51120;LES ESSARTS LES SEZANNE;FR
FR;51310;LES ESSARTS LE VICOMTE;FR
FR;51310;ESTERNAY;FR
FR;51270;ETOGES;FR
FR;51130;ETRECHY;FR
FR;51340;ETREPY;FR
FR;51230;EUVY;FR
FR;51510;FAGNIERES;FR
FR;51230;FAUX FRESNAY;FR
FR;51320;FAUX VESIGNEUL;FR
FR;51170;FAVEROLLES ET COEMY;FR
FR;51300;FAVRESSE;FR
FR;51270;FEREBRIANGES;FR
FR;51230;FERE CHAMPENOISE;FR
FR;51700;FESTIGNY;FR
FR;51170;FISMES;FR
FR;51190;FLAVIGNY;FR
FR;51480;FLEURY LA RIVIERE;FR
FR;51800;FLORENT EN ARGONNE;FR
FR;51120;FONTAINE DENIS NUISY;FR
FR;51800;FONTAINE EN DORMOIS;FR
FR;51160;FONTAINE SUR AY;FR
FR;51120;LA FORESTIERE;FR
FR;51240;FRANCHEVILLE;FR
FR;51240;LE FRESNE;FR
FR;51110;FRESNE LES REIMS;FR
FR;51300;FRIGNICOURT;FR
FR;51210;FROMENTIERES;FR
FR;51210;LE GAULT SOIGNY;FR
FR;51120;GAYE;FR
FR;51160;GERMAINE;FR
FR;51390;GERMIGNY;FR
FR;51130;GERMINON;FR
FR;51290;GIFFAUMONT CHAMPAUBERT;FR
FR;51290;GIGNY BUSSY;FR
FR;51130;GIONGES;FR
FR;51330;GIVRY EN ARGONNE;FR
FR;51130;GIVRY LES LOISY;FR
FR;51800;GIZAUCOURT;FR
FR;51300;GLANNES;FR
FR;51230;GOURGANCON;FR
FR;51290;STE MARIE DU LAC NUISEMENT;FR
FR;51400;LES GRANDES LOGES;FR
FR;51260;GRANGES SUR AUBE;FR
FR;51800;GRATREUIL;FR
FR;51190;GRAUVES;FR
FR;51390;GUEUX;FR
FR;51800;HANS;FR
FR;51300;HAUSSIGNEMONT;FR
FR;51320;HAUSSIMONT;FR
FR;51290;HAUTEVILLE;FR
FR;51160;HAUTVILLERS;FR
FR;51300;HEILTZ LE HUTIER;FR
FR;51340;HEILTZ LE MAURUPT;FR
FR;51340;HEILTZ L EVEQUE;FR
FR;51220;HERMONVILLE;FR
FR;51460;HERPONT;FR
FR;51110;HEUTREGIVILLE;FR
FR;51140;HOURGES;FR
FR;51300;HUIRON;FR
FR;51320;HUMBAUVILLE;FR
FR;51700;IGNY COMBLIZY;FR
FR;51110;ISLES SUR SUIPPE;FR
FR;51290;ISLE SUR MARNE;FR
FR;51150;ISSE;FR
FR;51190;LES ISTRES ET BURY;FR
FR;51150;JALONS;FR
FR;51210;JANVILLIERS;FR
FR;51390;JANVRY;FR
FR;51310;JOISELLE;FR
FR;51600;JONCHERY SUR SUIPPE;FR
FR;51140;JONCHERY SUR VESLE;FR
FR;51700;JONQUERY;FR
FR;51390;JOUY LES REIMS;FR
FR;51340;JUSSECOURT MINECOURT;FR
FR;51150;JUVIGNY;FR
FR;51120;LACHY;FR
FR;51170;LAGERY;FR
FR;51290;LANDRICOURT;FR
FR;51290;LARZICOURT;FR
FR;51600;LAVAL SUR TOURBE;FR
FR;51110;LAVANNES;FR
FR;51230;LENHARREE;FR
FR;51700;LEUVRIGNY;FR
FR;51170;LHERY;FR
FR;51290;LIGNON;FR
FR;51230;LINTHELLES;FR
FR;51230;LINTHES;FR
FR;51300;LISSE EN CHAMPAGNE;FR
FR;51400;LIVRY LOUVERCY;FR
FR;51130;LOISY EN BRIE;FR
FR;51300;LOISY SUR MARNE;FR
FR;51220;LOIVRE;FR
FR;51150;LOUVOIS;FR
FR;51500;LUDES;FR
FR;51300;LUXEMONT ET VILLOTTE;FR
FR;51800;MAFFRECOURT;FR
FR;51170;MAGNEUX;FR
FR;51500;MAILLY CHAMPAGNE;FR
FR;51240;MAIRY SUR MARNE;FR
FR;51300;MAISONS EN CHAMPAGNE;FR
FR;51800;MALMY;FR
FR;51530;MANCY;FR
FR;51260;MARCILLY SUR SEINE;FR
FR;51530;MARDEUIL;FR
FR;51270;MAREUIL EN BRIE;FR
FR;51700;MAREUIL LE PORT;FR
FR;51160;MAREUIL SUR AY;FR
FR;51170;MARFAUX;FR
FR;51290;MARGERIE HANCOURT;FR
FR;51210;MARGNY;FR
FR;51230;MARIGNY;FR
FR;51300;MAROLLES;FR
FR;51260;MARSANGIS;FR
FR;51240;MARSON;FR
FR;51800;MASSIGES;FR
FR;51300;MATIGNICOURT GONCOURT;FR
FR;51510;MATOUGUES;FR
FR;51340;MAURUPT LE MONTOIS;FR
FR;51210;MECRINGES;FR
FR;51120;LE MEIX ST EPOING;FR
FR;51320;LE MEIX TIERCELIN;FR
FR;51220;MERFY;FR
FR;51300;MERLAUT;FR
FR;51390;MERY PREMECY;FR
FR;51370;LES MESNEUX;FR
FR;51190;LE MESNIL SUR OGER;FR
FR;51800;MINAUCOURT LE MESNIL LES HURLUS;FR
FR;51120;MOEURS VERDEY;FR
FR;51800;MOIREMONT;FR
FR;51240;MOIVRE;FR
FR;51470;MONCETZ LONGEVAS;FR
FR;51290;MONCETZ L ABBAYE;FR
FR;51120;MONDEMENT MONTGIVROUX;FR
FR;51500;MONTBRE;FR
FR;51260;MONTGENOST;FR
FR;51320;MONTEPREUX;FR
FR;51530;MONTHELON;FR
FR;51140;MONTIGNY SUR VESLE;FR
FR;51210;MONTMIRAIL;FR
FR;51270;MONTMORT LUCY;FR
FR;51170;MONT SUR COURVILLE;FR
FR;51530;MORANGIS;FR
FR;51210;MORSAINS;FR
FR;51530;MOSLINS;FR
FR;51400;MOURMELON LE GRAND;FR
FR;51400;MOURMELON LE PETIT;FR
FR;51530;MOUSSY;FR
FR;51140;MUIZON;FR
FR;51160;MUTIGNY;FR
FR;51480;NANTEUIL LA FORET;FR
FR;51120;NESLE LA REPOSTE;FR
FR;51700;NESLE LE REPONS;FR
FR;51330;LA NEUVILLE AUX BOIS;FR
FR;51480;LA NEUVILLE AUX LARRIS;FR
FR;51800;LA NEUVILLE AU PONT;FR
FR;51310;NEUVY;FR
FR;51420;NOGENT L ABBESSE;FR
FR;51330;NOIRLIEU;FR
FR;51300;NORROIS;FR
FR;51310;LA NOUE;FR
FR;51240;NUISEMENT SUR COOLE;FR
FR;51480;OEUILLY;FR
FR;51190;OGER;FR
FR;51230;OGNES;FR
FR;51530;OIRY;FR
FR;51700;OLIZY;FR
FR;51240;OMEY;FR
FR;51270;ORBAIS L ABBAYE;FR
FR;51300;ORCONTE;FR
FR;51370;ORMES;FR
FR;51290;OUTINES;FR
FR;51300;OUTREPONT;FR
FR;51120;OYES;FR
FR;51390;PARGNY LES REIMS;FR
FR;51340;PARGNY SUR SAULX;FR
FR;51800;PASSAVANT EN ARGONNE;FR
FR;51700;PASSY GRIGNY;FR
FR;51120;PEAS;FR
FR;51400;LES PETITES LOGES;FR
FR;51140;PEVY;FR
FR;51130;PIERRE MORAINS;FR
FR;51530;PIERRY;FR
FR;51230;PLEURS;FR
FR;51300;PLICHANCOURT;FR
FR;51150;PLIVOT;FR
FR;51130;POCANCY;FR
FR;51240;POGNY;FR
FR;51170;POILLY;FR
FR;51460;POIX;FR
FR;51110;POMACLE;FR
FR;51490;PONTFAVERGER MORONVILLIERS;FR
FR;51300;PONTHION;FR
FR;51330;POSSESSE;FR
FR;51260;POTANGIS;FR
FR;51220;POUILLON;FR
FR;51480;POURCY;FR
FR;51300;PRINGY;FR
FR;51400;PROSNES;FR
FR;51140;PROUILLY;FR
FR;51360;PRUNAY;FR
FR;51500;PUISIEULX;FR
FR;51120;QUEUDES;FR
FR;51330;RAPSECOURT;FR
FR;51520;RECY;FR
FR;51100;REIMS;FR
FR;51300;REIMS LA BRULEE;FR
FR;51330;REMICOURT;FR
FR;51480;REUIL;FR
FR;51120;REUVES;FR
FR;51310;REVEILLON;FR
FR;51210;RIEUX;FR
FR;51500;RILLY LA MONTAGNE;FR
FR;51300;LES RIVIERES HENRUEL;FR
FR;51140;ROMAIN;FR
FR;51480;ROMERY;FR
FR;51170;ROMIGNY;FR
FR;51390;ROSNAY;FR
FR;51130;ROUFFY;FR
FR;51800;ROUVROY RIPONT;FR
FR;51500;SACY;FR
FR;51300;ST AMAND SUR FION;FR
FR;51310;ST BON;FR
FR;51370;ST BRICE COURCELLES;FR
FR;51290;ST CHERON;FR
FR;51460;ST ETIENNE AU TEMPLE;FR
FR;51110;ST ETIENNE SUR SUIPPE;FR
FR;52100;ST EULIEN;FR
FR;51390;ST EUPHRAISE ET CLAIRIZET;FR
FR;51700;STE GEMME;FR
FR;51240;ST GERMAIN LA VILLE;FR
FR;51510;ST GIBRIEN;FR
FR;51170;ST GILLES;FR
FR;51400;ST HILAIRE AU TEMPLE;FR
FR;51600;ST HILAIRE LE GRAND;FR
FR;51490;ST HILAIRE LE PETIT;FR
FR;51160;ST IMOGES;FR
FR;51330;ST JEAN DEVANT POSSESSE;FR
FR;51240;ST JEAN SUR MOIVRE;FR
FR;51600;ST JEAN SUR TOURBE;FR
FR;51260;ST JUST SAUVAGE;FR
FR;51500;ST LEONARD;FR
FR;51120;ST LOUP;FR
FR;51300;ST LUMIER EN CHAMPAGNE;FR
FR;51340;ST LUMIER LA POPULEUSE;FR
FR;51800;ST MARD SUR AUVE;FR
FR;51130;ST MARD LES ROUFFY;FR
FR;51330;ST MARD SUR LE MONT;FR
FR;51600;STE MARIE A PY;FR
FR;51240;ST MARTIN AUX CHAMPS;FR
FR;51490;ST MARTIN L HEUREUX;FR
FR;51520;ST MARTIN SUR LE PRE;FR
FR;51490;ST MASMES;FR
FR;51470;ST MEMMIE;FR
FR;51800;STE MENEHOULD;FR
FR;51320;ST OUEN DOMPROT;FR
FR;51510;ST PIERRE;FR
FR;51300;ST QUENTIN LES MARAIS;FR
FR;51120;ST QUENTIN LE VERGER;FR
FR;51240;ST QUENTIN SUR COOLE;FR
FR;51290;ST REMY EN BOUZEMONT ST GENEST ISSON;FR
FR;51120;ST REMY SOUS BROYES;FR
FR;51600;ST REMY SUR BUSSY;FR
FR;51260;ST SATURNIN;FR
FR;51600;ST SOUPLET SUR PY;FR
FR;51220;ST THIERRY;FR
FR;51800;ST THOMAS EN ARGONNE;FR
FR;51290;ST UTIN;FR
FR;51340;ST VRAIN;FR
FR;52100;SAPIGNICOURT;FR
FR;51170;SARCY;FR
FR;51260;SARON SUR AUBE;FR
FR;51520;SARRY;FR
FR;51120;SAUDOY;FR
FR;51170;SAVIGNY SUR ARDRES;FR
FR;51340;SCRUPT;FR
FR;51490;SELLES;FR
FR;51400;SEPT SAULX;FR
FR;51250;SERMAIZE LES BAINS;FR
FR;51500;SERMIERS;FR
FR;51800;SERVON MELZICOURT;FR
FR;51170;SERZY ET PRIN;FR
FR;51120;SEZANNE;FR
FR;51500;SILLERY;FR
FR;51800;SIVRY ANTE;FR
FR;51520;SOGNY AUX MOULINS;FR
FR;51340;SOGNY EN L ANGLE;FR
FR;51120;SOIZY AUX BOIS;FR
FR;51800;SOMME BIONNE;FR
FR;51600;SOMMEPY TAHURE;FR
FR;51320;SOMMESOUS;FR
FR;51600;SOMME SUIPPE;FR
FR;51600;SOMME TOURBE;FR
FR;51460;SOMME VESLE;FR
FR;51330;SOMME YEVRE;FR
FR;51320;SOMPUIS;FR
FR;51290;SOMSOIS;FR
FR;51240;SONGY;FR
FR;51600;SOUAIN PERTHES LES HURLUS;FR
FR;51320;SOUDE;FR
FR;51320;SOUDRON;FR
FR;51300;SOULANGES;FR
FR;51130;SOULIERES;FR
FR;51600;SUIPPES;FR
FR;51270;SUIZY LE FRANC;FR
FR;51500;TAISSY;FR
FR;51270;TALUS ST PRIX;FR
FR;51150;TAUXIERES MUTRY;FR
FR;51230;THAAS;FR
FR;51510;THIBIE;FR
FR;51300;THIEBLEMONT FAREMONT;FR
FR;51220;THIL;FR
FR;51370;THILLOIS;FR
FR;51210;LE THOULT TROSNAY;FR
FR;51360;VAL DE VESLE;FR
FR;51460;TILLOY ET BELLAY;FR
FR;51430;TINQUEUX;FR
FR;51240;TOGNY AUX BOEUFS;FR
FR;51150;TOURS SUR MARNE;FR
FR;51170;TRAMERY;FR
FR;51130;TRECON;FR
FR;51210;TREFOLS;FR
FR;51380;TREPAIL;FR
FR;51140;TRESLON;FR
FR;51140;TRIGNY;FR
FR;51340;TROIS FONTAINES L ABBAYE;FR
FR;51500;TROIS PUITS;FR
FR;51700;TROISSY;FR
FR;51170;UNCHAIR;FR
FR;51400;VADENAY;FR
FR;51800;VALMY;FR
FR;51330;VANAULT LE CHATEL;FR
FR;51340;VANAULT LES DAMES;FR
FR;51140;VANDEUIL;FR
FR;51700;VANDIERES;FR
FR;51320;VASSIMONT ET CHAPELAINE;FR
FR;51320;VATRY;FR
FR;51210;VAUCHAMPS;FR
FR;51480;VAUCIENNES;FR
FR;51300;VAUCLERC;FR
FR;51380;VAUDEMANGE;FR
FR;51600;VAUDESINCOURT;FR
FR;51300;VAVRAY LE GRAND;FR
FR;51300;VAVRAY LE PETIT;FR
FR;51130;VELYE;FR
FR;51140;VENTELAY;FR
FR;51480;VENTEUIL;FR
FR;51210;VERDON;FR
FR;51330;VERNANCOURT;FR
FR;51700;VERNEUIL;FR
FR;51800;VERRIERES;FR
FR;51130;VERT TOULON;FR
FR;51130;VERTUS;FR
FR;51360;VERZENAY;FR
FR;51380;VERZY;FR
FR;51240;VESIGNEUL SUR MARNE;FR
FR;51520;LA VEUVE;FR
FR;51210;LE VEZIER;FR
FR;51330;LE VIEIL DAMPIERRE;FR
FR;51800;VIENNE LA VILLE;FR
FR;51800;VIENNE LE CHATEAU;FR
FR;51390;VILLE DOMMANGE;FR
FR;51500;VILLE EN SELVE;FR
FR;51170;VILLE EN TARDENOIS;FR
FR;51310;VILLENEUVE LA LIONNE;FR
FR;51120;LA VILLENEUVE LES CHARLEVILLE;FR
FR;51130;VILLENEUVE RENNEVILLE CHEVIGNY;FR
FR;51120;VILLENEUVE ST VISTRE ET VILLEVOTTE;FR
FR;51500;VILLERS ALLERAND;FR
FR;51130;VILLERS AUX BOIS;FR
FR;51500;VILLERS AUX NOEUDS;FR
FR;51800;VILLERS EN ARGONNE;FR
FR;51220;VILLERS FRANQUEUX;FR
FR;51510;VILLERS LE CHATEAU;FR
FR;51250;VILLERS LE SEC;FR
FR;51380;VILLERS MARMERY;FR
FR;51700;VILLERS SOUS CHATILLON;FR
FR;51130;VILLESENEUX;FR
FR;51270;LA VILLE SOUS ORBAIS;FR
FR;51800;VILLE SUR TOURBE;FR
FR;51270;VILLEVENARD;FR
FR;51260;VILLIERS AUX CORNEILLES;FR
FR;51530;VINAY;FR
FR;51700;VINCELLES;FR
FR;51120;VINDEY;FR
FR;51800;VIRGINY;FR
FR;51300;VITRY EN PERTHOIS;FR
FR;51240;VITRY LA VILLE;FR
FR;51300;VITRY LE FRANCOIS;FR
FR;51800;VOILEMONT;FR
FR;51130;VOIPREUX;FR
FR;51260;VOUARCES;FR
FR;51340;VOUILLERS;FR
FR;51130;VOUZY;FR
FR;51150;VRAUX;FR
FR;51390;VRIGNY;FR
FR;51330;VROIL;FR
FR;51800;WARGEMOULIN HURLUS;FR
FR;51110;WARMERIVILLE;FR
FR;51420;WITRY LES REIMS;FR
FR;51530;MAGENTA;FR
FR;52340;AGEVILLE;FR
FR;52400;AIGREMONT;FR
FR;52700;AILLIANVILLE;FR
FR;52230;AINGOULAINCOURT;FR
FR;52120;AIZANVILLE;FR
FR;52130;ALLICHAMPS;FR
FR;52110;AMBONVILLE;FR
FR;52700;ANDELOT BLANCHEVILLE;FR
FR;52360;ANDILLY EN BASSIGNY;FR
FR;52310;ANNEVILLE LA PRAIRIE;FR
FR;52230;ANNONVILLE;FR
FR;52500;ANROSEY;FR
FR;52250;APREY;FR
FR;52500;ARBIGNY SOUS VARENNES;FR
FR;52160;ARBOT;FR
FR;52210;ARC EN BARROIS;FR
FR;52110;ARNANCOURT;FR
FR;52130;ATTANCOURT;FR
FR;52210;AUBEPIERRE SUR AUBE;FR
FR;52160;AUBERIVE;FR
FR;52240;AUDELONCOURT;FR
FR;52190;AUJEURRES;FR
FR;52160;AULNOY SUR AUBE;FR
FR;52300;AUTIGNY LE GRAND;FR
FR;52300;AUTIGNY LE PETIT;FR
FR;52120;AUTREVILLE SUR LA RENNE;FR
FR;52330;AUTREVILLE SUR LA RENNE;FR
FR;52140;AVRECOURT;FR
FR;52130;BAILLY AUX FORGES;FR
FR;52250;BAISSEY;FR
FR;52200;BALESMES SUR MARNE;FR
FR;52360;BANNES;FR
FR;52240;BASSONCOURT;FR
FR;52110;BAUDRECOURT;FR
FR;52160;BAY SUR AUBE;FR
FR;52260;BEAUCHEMIN;FR
FR;52500;BELMONT;FR
FR;52270;ROCHES BETTAINCOURT;FR
FR;52100;BETTANCOURT LA FERREE;FR
FR;52110;BEURVILLE;FR
FR;52340;BIESLES;FR
FR;52500;BIZE;FR
FR;52330;BLAISY;FR
FR;52300;BLECOURT;FR
FR;52120;BLESSONVILLE;FR
FR;52110;BLUMERAY;FR
FR;52310;BOLOGNE;FR
FR;52360;BONNECOURT;FR
FR;52400;BOURBONNE LES BAINS;FR
FR;52700;BOURDONS SUR ROGNON;FR
FR;52200;BOURG;FR
FR;52150;BOURG STE MARIE;FR
FR;52150;BOURMONT;FR
FR;52110;BOUZANCOURT;FR
FR;52110;BRACHAY;FR
FR;52150;BRAINVILLE SUR MEUSE;FR
FR;52120;BRAUX LE CHATEL;FR
FR;52200;BRENNES;FR
FR;52000;BRETHENAY;FR
FR;52240;BREUVANNES EN BASSIGNY;FR
FR;52700;BRIAUCOURT;FR
FR;52120;BRICON;FR
FR;52130;BROUSSEVAL;FR
FR;52210;BUGNIERES;FR
FR;52500;CHAMPSEVRAINE;FR
FR;52700;BUSSON;FR
FR;52240;BUXIERES LES CLEFMONT;FR
FR;52000;BUXIERES LES VILLIERS;FR
FR;52220;CEFFONDS;FR
FR;52360;CELLES EN BASSIGNY;FR
FR;52600;CELSOY;FR
FR;52320;CERISIERES;FR
FR;52160;CHALANCEY;FR
FR;52600;CHALINDREY;FR
FR;52160;VALS DES TILLES;FR
FR;52700;CHALVRAINES;FR
FR;52700;CHAMBRONCOURT;FR
FR;52410;CHAMOUILLEY;FR
FR;52150;CHAMPIGNEULLES EN BASSIGNY;FR
FR;52200;CHAMPIGNY LES LANGRES;FR
FR;52400;CHAMPIGNY SOUS VARENNES;FR
FR;52100;CHANCENAY;FR
FR;52360;CHANGEY;FR
FR;52260;CHANOY;FR
FR;52700;CHANTRAINES;FR
FR;52360;CHARMES;FR
FR;52110;CHARMES EN L ANGLE;FR
FR;52110;CHARMES LA GRANDE;FR
FR;52190;CHASSIGNY;FR
FR;52120;CHATEAUVILLAIN;FR
FR;52200;CHATENAY MACHERON;FR
FR;52360;CHATENAY VAUDIN;FR
FR;52300;CHATONRUPT SOMMERMONT;FR
FR;52600;CHAUDENAY;FR
FR;52140;CHAUFFOURT;FR
FR;52000;CHAUMONT;FR
FR;52150;CHAUMONT LA VILLE;FR
FR;52170;CHEVILLON;FR
FR;52400;CHEZEAUX;FR
FR;52000;CHAMARANDES CHOIGNES;FR
FR;52190;CHOILLEY DARDENAY;FR
FR;52240;CHOISEUL;FR
FR;52700;CIREY LES MAREILLES;FR
FR;52110;CIREY SUR BLAISE;FR
FR;52370;CIRFONTAINES EN AZOIS;FR
FR;52230;CIRFONTAINES EN ORNOIS;FR
FR;52240;CLEFMONT;FR
FR;52700;CLINCHAMP;FR
FR;52600;COHONS;FR
FR;52400;COIFFY LE BAS;FR
FR;52400;COIFFY LE HAUT;FR
FR;52160;COLMIER LE BAS;FR
FR;52160;COLMIER LE HAUT;FR
FR;52330;COLOMBEY LES DEUX EGLISES;FR
FR;52000;CONDES;FR
FR;52700;CONSIGNY;FR
FR;52500;COUBLANC;FR
FR;52210;COUPRAY;FR
FR;52200;COURCELLES EN MONTAGNE;FR
FR;52110;COURCELLES SUR BLAISE;FR
FR;52210;COUR L EVEQUE;FR
FR;52600;CULMONT;FR
FR;52300;CUREL;FR
FR;52330;CURMONT;FR
FR;52190;CUSEY;FR
FR;52240;CUVES;FR
FR;52110;DAILLANCOURT;FR
FR;52240;DAILLECOURT;FR
FR;52140;DAMMARTIN SUR MEUSE;FR
FR;52360;DAMPIERRE;FR
FR;52400;DAMREMONT;FR
FR;52210;DANCEVOIR;FR
FR;52700;DARMANNES;FR
FR;52120;DINTEVILLE;FR
FR;52130;DOMBLAIN;FR
FR;52190;DOMMARIEN;FR
FR;52110;DOMMARTIN LE FRANC;FR
FR;52110;DOMMARTIN LE ST PERE;FR
FR;52270;DOMREMY LANDEVILLE;FR
FR;52150;DONCOURT SUR MEUSE;FR
FR;52300;DONJEUX;FR
FR;52270;DOULAINCOURT SAUCOURT;FR
FR;52110;DOULEVANT LE CHATEAU;FR
FR;52130;DOULEVANT LE PETIT;FR
FR;52220;DROYES;FR
FR;52230;ECHENAY;FR
FR;52290;ECLARON BRAUCOURT STE LIVIERE;FR
FR;52700;ECOT LA COMBE;FR
FR;52300;EFFINCOURT;FR
FR;52400;ENFONVELLE;FR
FR;52230;EPIZON;FR
FR;52270;EPIZON;FR
FR;52190;LE VAL D ESNOMS;FR
FR;52340;ESNOUVEAUX;FR
FR;52000;EUFFIGNEIX;FR
FR;52410;EURVILLE BIENVILLE;FR
FR;52500;FARINCOURT;FR
FR;52260;FAVEROLLES;FR
FR;52500;FAYL BILLOT;FR
FR;52130;FAYS;FR
FR;52300;FERRIERE ET LAFOLIE;FR
FR;52250;FLAGEY;FR
FR;52110;FLAMMERECOURT;FR
FR;52170;FONTAINES SUR MARNE;FR
FR;52700;FORCEY;FR
FR;52000;FOULAIN;FR
FR;52800;FOULAIN;FR
FR;52220;FRAMPAS;FR
FR;52360;FRECOURT;FR
FR;52400;FRESNES SUR APANCE;FR
FR;52320;FRONCLES;FR
FR;52300;FRONVILLE;FR
FR;52500;GENEVRIERES;FR
FR;52320;LA GENEVROYE;FR
FR;52160;GERMAINES;FR
FR;52150;GERMAINVILLIERS;FR
FR;52230;GERMAY;FR
FR;52230;GERMISAY;FR
FR;52210;GIEY SUR AUJON;FR
FR;52330;GILLANCOURT;FR
FR;52230;GILLAUME;FR
FR;52500;GILLEY;FR
FR;52150;GONCOURT;FR
FR;52150;GRAFFIGNY CHEMIN;FR
FR;52600;GRANDCHAMP;FR
FR;52500;GRENANT;FR
FR;52320;GUDMONT VILLIERS;FR
FR;52300;GUINDRECOURT AUX ORMES;FR
FR;52330;GUINDRECOURT SUR BLAISE;FR
FR;52400;GUYONVELLE;FR
FR;52150;HACOURT;FR
FR;52100;HALLIGNICOURT;FR
FR;52150;HARREVILLE LES CHANTEURS;FR
FR;52600;HEUILLEY COTTON;FR
FR;52600;HEUILLEY LE GRAND;FR
FR;52600;HAUTE AMANCE;FR
FR;52150;HUILLIECOURT;FR
FR;52290;HUMBECOURT;FR
FR;52700;HUMBERVILLE;FR
FR;52200;HUMES JORQUENAY;FR
FR;52150;ILLOUD;FR
FR;52140;IS EN BASSIGNY;FR
FR;52190;ISOMES;FR
FR;52300;JOINVILLE;FR
FR;52000;JONCHERY;FR
FR;52330;JUZENNECOURT;FR
FR;52330;LACHAPELLE EN BLAISY;FR
FR;52700;LAFAUCHE;FR
FR;52500;LAFERTE SUR AMANCE;FR
FR;52120;LAFERTE SUR AUBE;FR
FR;52310;LAMANCINE;FR
FR;52330;LAMOTHE EN BLAISY;FR
FR;52400;LANEUVELLE;FR
FR;52170;BAYARD SUR MARNE;FR
FR;52220;LANEUVILLE A REMY;FR
FR;52100;LANEUVILLE AU PONT;FR
FR;52200;LANGRES;FR
FR;52800;LANQUES SUR ROGNON;FR
FR;52120;LANTY SUR AUBE;FR
FR;52400;LARIVIERE ARNONCOURT;FR
FR;52120;LATRECEY ORMOY SUR AUBE;FR
FR;52140;LAVERNOY;FR
FR;52000;LAVILLE AUX BOIS;FR
FR;52140;LAVILLENEUVE;FR
FR;52330;LAVILLENEUVE AU ROI;FR
FR;52360;LECEY;FR
FR;52210;LEFFONDS;FR
FR;52110;LESCHERES SUR LE BLAISERON;FR
FR;52190;LEUCHEY;FR
FR;52700;LEURVILLE;FR
FR;52150;LEVECOURT;FR
FR;52230;LEZEVILLE;FR
FR;52700;LIFFOL LE PETIT;FR
FR;52500;LES LOGES;FR
