CODE;NUTS_3
34952;CZ032
34953;CZ032
34958;CZ032
34961;CZ032
34972;CZ032
35002;CZ041
35101;CZ041
35124;CZ041
35131;CZ041
35132;CZ041
35134;CZ041
35135;CZ041
35137;CZ041
35201;CZ041
35301;CZ032
35301;CZ041
35491;CZ041
35493;CZ041
35601;CZ041
35604;CZ041
35701;CZ041
35703;CZ041
35707;CZ041
35708;CZ041
35709;CZ041
35731;CZ041
35733;CZ041
35734;CZ041
35735;CZ041
35751;CZ041
35755;CZ041
35801;CZ041
36001;CZ041
36002;CZ041
36004;CZ041
36005;CZ041
36006;CZ041
36007;CZ041
36010;CZ041
36017;CZ041
36018;CZ041
36221;CZ041
36222;CZ041
36225;CZ041
36233;CZ041
36234;CZ041
36235;CZ041
36236;CZ041
36251;CZ041
36263;CZ041
36272;CZ041
36273;CZ041
36301;CZ041
36401;CZ041
36452;CZ041
36453;CZ041
36461;CZ041
36464;CZ041
36471;CZ041
37001;CZ031
37004;CZ031
37005;CZ031
37006;CZ031
37007;CZ031
37008;CZ031
37010;CZ031
37011;CZ031
37012;CZ031
37301;CZ031
37302;CZ031
37304;CZ031
37311;CZ031
37312;CZ031
37314;CZ031
37315;CZ031
37316;CZ031
37321;CZ031
37322;CZ031
37323;CZ031
37324;CZ031
37331;CZ031
37332;CZ031
37333;CZ031
37335;CZ031
37336;CZ031
37341;CZ031
37343;CZ031
37344;CZ031
37346;CZ031
37347;CZ031
37348;CZ031
37349;CZ031
37350;CZ031
37351;CZ031
37361;CZ031
37362;CZ031
37363;CZ031
37364;CZ031
37365;CZ031
37366;CZ031
37367;CZ031
37371;CZ031
37372;CZ031
37373;CZ031
37381;CZ031
37382;CZ031
37384;CZ031
37401;CZ031
37501;CZ031
37701;CZ031
37801;CZ031
37802;CZ031
37803;CZ031
37804;CZ031
37806;CZ031
37807;CZ031
37808;CZ031
37809;CZ031
37810;CZ031
37816;CZ031
37817;CZ031
37818;CZ031
37821;CZ031
37824;CZ031
37825;CZ031
37826;CZ031
37831;CZ031
37832;CZ031
37833;CZ031
37841;CZ031
37842;CZ031
37843;CZ031
37846;CZ031
37852;CZ031
37853;CZ031
37853;CZ063
37855;CZ031
37856;CZ031
37861;CZ031
37862;CZ031
37871;CZ031
37872;CZ031
37873;CZ031
37881;CZ031
37882;CZ031
37883;CZ031
37891;CZ031
37892;CZ031
37901;CZ031
38001;CZ031
38001;CZ063
38101;CZ031
